source_token,source_lemma,target_rendering,block_id
jhānaṃ,jhāna-ACC.SG.M,Jhāna,1-205
upasampajja,upasampajja-ADV,entering,1-205
viharati,viharati,abides,1-205
tasmiṃ,tad-LOC.SG.M,in-that,1-205
samaye,samaya-LOC.SG.M,time,1-205
phasso,phassa-NOM.SG.M,contact,1-205
hoti…pe…,hoti…pe…,is,1-205
avikkhepo,avikkhepa-NOM.SG.M,non-distraction,1-205
hoti…pe…,hoti…pe…,is,1-205
ime,idam-NOM.PL.M,these,1-205
dhammā,dhamma-NOM.PL.M,states,1-205
kusalā,kusala-NOM.PL.M,wholesome,1-205
Katame,katama-NOM.PL.M,which,1-206
dhammā,dhamma-NOM.PL.M,states,1-206
kusalā,kusala-NOM.PL.M,wholesome,1-206
Yasmiṃ,ya-LOC.SG.M,when,1-206
samaye,samaya-LOC.SG.M,time,1-206
rūpūpapattiyā,rūpa+upapattin-DAT.SG.F,form-attainment,1-206
maggaṃ,magga-ACC.SG.M,way,1-206
bhāveti,bhāveti,cultivates,1-206
ajjhattaṃ,ajjhatta-ADV,internally,1-206
arūpasaññī,arūpasaññī,form-unaware,1-206
bahiddhā,bahiddhā-ADV,externally,1-206
rūpāni,rūpa-NOM.PL.M,forms,1-206
passati,passati,sees,1-206
parittāni,parittā-NOM.PL.M,limited,1-206
tāni,tad-NOM.PL.M,these,1-206
abhibhuyya,abhibhuyya-ADV,mastering,1-206
jānāmi,jānāmi,know,1-206
passāmīti,passāmīti,see,1-206
vivicceva,vivica-ADV,aloof,1-206
kāmehi…pe…,kāma-ABL.PL.M,desires,1-206
paṭhamaṃ,paṭhamaṃ,first,1-206
jhānaṃ,jhāna-ACC.SG.M,Jhāna,1-206
upasampajja,upasampajja-ADV,entering,1-206
viharati,viharati,abides,1-206
dukkhapaṭipadaṃ,dukkhapaṭipadaṃ,painful-progress,1-206
dandhābhiññaṃ,dandhābhiññaṃ,sluggish-intuition,1-206
tasmiṃ,tad-LOC.SG.M,in-that,1-206
samaye,samaya-LOC.SG.M,time,1-206
phasso,phassa-NOM.SG.M,contact,1-206
hoti…pe…,hoti…pe…,is,1-206
avikkhepo,avikkhepa-NOM.SG.M,non-distraction,1-206
hoti…pe…,hoti…pe…,is,1-206
ime,idam-NOM.PL.M,these,1-206
dhammā,dhamma-NOM.PL.M,states,1-206
kusalā,kusala-NOM.PL.M,wholesome,1-206
Katame,katama-NOM.PL.M,which,1-211
dhammā,dhamma-NOM.PL.M,states,1-211
kusalā,kusala-NOM.PL.M,wholesome,1-211
Yasmiṃ,ya-LOC.SG.M,when,1-211
samaye,samaya-LOC.SG.M,time,1-211
rūpūpapattiyā,rūpa+upapattin-DAT.SG.F,form-attainment,1-211
maggaṃ,magga-ACC.SG.M,way,1-211
bhāveti,bhāveti,cultivates,1-211
ajjhattaṃ,ajjhatta-ADV,internally,1-211
arūpasaññī,arūpasaññī,form-unaware,1-211
bahiddhā,bahiddhā-ADV,externally,1-211
rūpāni,rūpa-NOM.PL.M,forms,1-211
passati,passati,sees,1-211
parittāni,parittā-NOM.PL.M,limited,1-211
tāni,tad-NOM.PL.M,these,1-211
abhibhuyya,abhibhuyya-ADV,mastering,1-211
jānāmi,jānāmi,know,1-211
passāmīti,passāmīti,see,1-211
vivicceva,vivica-ADV,aloof,1-211
kāmehi…pe…,kāma-ABL.PL.M,desires,1-211
paṭhamaṃ,paṭhamaṃ,first,1-211
jhānaṃ,jhāna-ACC.SG.M,Jhāna,1-211
upasampajja,upasampajja-ADV,entering,1-211
viharati,viharati,abides,1-211
parittaṃ,parittā-ACC.SG.M,limited,1-211
parittārammaṇaṃ,parittārammaṇaṃ,limited-object,1-211
tasmiṃ,tad-LOC.SG.M,in-that,1-211
samaye,samaya-LOC.SG.M,time,1-211
phasso,phassa-NOM.SG.M,contact,1-211
hoti…pe…,hoti…pe…,is,1-211
avikkhepo,avikkhepa-NOM.SG.M,non-distraction,1-211
hoti…pe…,hoti…pe…,is,1-211
ime,idam-NOM.PL.M,these,1-211
dhammā,dhamma-NOM.PL.M,states,1-211
kusalā,kusala-NOM.PL.M,wholesome,1-211
Katame,katama-NOM.PL.M,which,1-214
dhammā,dhamma-NOM.PL.M,states,1-214
kusalā,kusala-NOM.PL.M,wholesome,1-214
Yasmiṃ,ya-LOC.SG.M,when,1-214
samaye,samaya-LOC.SG.M,time,1-214
rūpūpapattiyā,rūpa+upapattin-DAT.SG.F,form-attainment,1-214
maggaṃ,magga-ACC.SG.M,way,1-214
bhāveti,bhāveti,cultivates,1-214
ajjhattaṃ,ajjhatta-ADV,internally,1-214
arūpasaññī,arūpasaññī,form-unaware,1-214
bahiddhā,bahiddhā-ADV,externally,1-214
rūpāni,rūpa-NOM.PL.M,forms,1-214
passati,passati,sees,1-214
parittāni,parittā-NOM.PL.M,limited,1-214
tāni,tad-NOM.PL.M,these,1-214
abhibhuyya,abhibhuyya-ADV,mastering,1-214
jānāmi,jānāmi,know,1-214
passāmīti,passāmīti,see,1-214
vivicceva,vivica-ADV,aloof,1-214
kāmehi…pe…,kāma-ABL.PL.M,desires,1-214
paṭhamaṃ,paṭhamaṃ,first,1-214
jhānaṃ,jhāna-ACC.SG.M,Jhāna,1-214
upasampajja,upasampajja-ADV,entering,1-214
viharati,viharati,abides,1-214
dukkhapaṭipadaṃ,dukkhapaṭipadaṃ,painful-progress,1-214
dandhābhiññaṃ,dandhābhiññaṃ,sluggish-intuition,1-214
parittaṃ,parittā-ACC.SG.M,limited,1-214
parittārammaṇaṃ,parittārammaṇaṃ,limited-object,1-214
tasmiṃ,tad-LOC.SG.M,in-that,1-214
samaye,samaya-LOC.SG.M,time,1-214
phasso,phassa-NOM.SG.M,contact,1-214
hoti…pe…,hoti…pe…,is,1-214
avikkhepo,avikkhepa-NOM.SG.M,non-distraction,1-214
hoti…pe…,hoti…pe…,is,1-214
ime,idam-NOM.PL.M,these,1-214
dhammā,dhamma-NOM.PL.M,states,1-214
kusalā,kusala-NOM.PL.M,wholesome,1-214
Katame,katama-NOM.PL.M,which,1-222
dhammā,dhamma-NOM.PL.M,states,1-222
kusalā,kusala-NOM.PL.M,wholesome,1-222
Yasmiṃ,ya-LOC.SG.M,when,1-222
samaye,samaya-LOC.SG.M,time,1-222
rūpūpapattiyā,rūpa+upapattin-DAT.SG.F,form-attainment,1-222
maggaṃ,magga-ACC.SG.M,way,1-222
bhāveti,bhāveti,cultivates,1-222
ajjhattaṃ,ajjhatta-ADV,internally,1-222
arūpasaññī,arūpasaññī,form-unaware,1-222
bahiddhā,bahiddhā-ADV,externally,1-222
rūpāni,rūpa-NOM.PL.M,forms,1-222
passati,passati,sees,1-222
parittāni,parittā-NOM.PL.M,limited,1-222
tāni,tad-NOM.PL.M,these,1-222
abhibhuyya,abhibhuyya-ADV,mastering,1-222
jānāmi,jānāmi,know,1-222
passāmīti,passāmīti,see,1-222
vitakkavicārānaṃ,vitakka+vicāra-GEN.PL.M,applied-examination,1-222
vūpasamā…pe…,vūpasama-NOM.SG.M,cessation,1-222
dutiyaṃ,dutiya-ACC.SG.M,second,1-222
tatiyaṃ,tatiya-ACC.SG.M,third,1-222
catutthaṃ,catuttha-ACC.SG.M,fourth,1-222
paṭhamaṃ,paṭhamaṃ,first,1-222
pañcamaṃ,pañcamaṃ,fifth,1-222
jhānaṃ,jhāna-ACC.SG.M,Jhāna,1-222
upasampajja,upasampajja-ADV,entering,1-222
viharati,viharati,abides,1-222
dukkhapaṭipadaṃ,dukkhapaṭipadaṃ,painful-progress,1-222
dandhābhiññaṃ,dandhābhiññaṃ,sluggish-intuition,1-222
parittaṃ,parittā-ACC.SG.M,limited,1-222
dukkhapaṭipadaṃ,dukkhapaṭipadaṃ,painful-progress,1-222
dandhābhiññaṃ,dandhābhiññaṃ,sluggish-intuition,1-222
appamāṇaṃ,appamāṇaṃ,infinite,1-222
dukkhapaṭipadaṃ,dukkhapaṭipadaṃ,painful-progress,1-222
khippābhiññaṃ,khippābhiññaṃ,quick-intuition,1-222
parittaṃ,parittā-ACC.SG.M,limited,1-222
dukkhapaṭipadaṃ,dukkhapaṭipadaṃ,painful-progress,1-222
khippābhiññaṃ,khippābhiññaṃ,quick-intuition,1-222
appamāṇaṃ,appamāṇaṃ,infinite,1-222
sukhapaṭipadaṃ,sukhapaṭipadaṃ,easy-progress,1-222
dandhābhiññaṃ,dandhābhiññaṃ,sluggish-intuition,1-222
parittaṃ,parittā-ACC.SG.M,limited,1-222
sukhapaṭipadaṃ,sukhapaṭipadaṃ,easy-progress,1-222
dandhābhiññaṃ,dandhābhiññaṃ,sluggish-intuition,1-222
appamāṇaṃ,appamāṇaṃ,infinite,1-222
sukhapaṭipadaṃ,sukhapaṭipadaṃ,easy-progress,1-222
khippābhiññaṃ,khippābhiññaṃ,quick-intuition,1-222
parittaṃ,parittā-ACC.SG.M,limited,1-222
sukhapaṭipadaṃ,sukhapaṭipadaṃ,easy-progress,1-222
khippābhiññaṃ,khippābhiññaṃ,quick-intuition,1-222
appamāṇaṃ,appamāṇaṃ,infinite,1-222
parittārammaṇaṃ,parittārammaṇaṃ,limited-object,1-222
tasmiṃ,tad-LOC.SG.M,in-that,1-222
samaye,samaya-LOC.SG.M,time,1-222
phasso,phassa-NOM.SG.M,contact,1-222
hoti…pe…,hoti…pe…,is,1-222
avikkhepo,avikkhepa-NOM.SG.M,non-distraction,1-222
hoti…pe…,hoti…pe…,is,1-222
ime,idam-NOM.PL.M,these,1-222
dhammā,dhamma-NOM.PL.M,states,1-222
kusalā,kusala-NOM.PL.M,wholesome,1-222
Katame,katama-NOM.PL.M,which,1-223
dhammā,dhamma-NOM.PL.M,states,1-223
kusalā,kusala-NOM.PL.M,wholesome,1-223
Yasmiṃ,ya-LOC.SG.M,when,1-223
samaye,samaya-LOC.SG.M,time,1-223
rūpūpapattiyā,rūpa+upapattin-DAT.SG.F,form-attainment,1-223
maggaṃ,magga-ACC.SG.M,way,1-223
bhāveti,bhāveti,cultivates,1-223
ajjhattaṃ,ajjhatta-ADV,internally,1-223
arūpasaññī,arūpasaññī,form-unaware,1-223
bahiddhā,bahiddhā-ADV,externally,1-223
rūpāni,rūpa-NOM.PL.M,forms,1-223
passati,passati,sees,1-223
parittāni,parittā-NOM.PL.M,limited,1-223
suvaṇṇadubbaṇṇāni,suvaṇṇadubbaṇṇāni,beautiful-and-ugly,1-223
tāni,tad-NOM.PL.M,these,1-223
abhibhuyya,abhibhuyya-ADV,mastering,1-223
jānāmi,jānāmi,know,1-223
passāmīti,passāmīti,see,1-223
vivicceva,vivica-ADV,aloof,1-223
kāmehi…pe…,kāma-ABL.PL.M,desires,1-223
paṭhamaṃ,paṭhamaṃ,first,1-223
jhānaṃ,jhāna-ACC.SG.M,Jhāna,1-223
upasampajja,upasampajja-ADV,entering,1-223
viharati,viharati,abides,1-223
tasmiṃ,tad-LOC.SG.M,in-that,1-223
samaye,samaya-LOC.SG.M,time,1-223
phasso,phassa-NOM.SG.M,contact,1-223
hoti…pe…,hoti…pe…,is,1-223
avikkhepo,avikkhepa-NOM.SG.M,non-distraction,1-223
hoti…pe…,hoti…pe…,is,1-223
ime,idam-NOM.PL.M,these,1-223
dhammā,dhamma-NOM.PL.M,states,1-223
kusalā,kusala-NOM.PL.M,wholesome,1-223
Katame,katama-NOM.PL.M,which,1-224
dhammā,dhamma-NOM.PL.M,states,1-224
kusalā,kusala-NOM.PL.M,wholesome,1-224
Yasmiṃ,ya-LOC.SG.M,when,1-224
samaye,samaya-LOC.SG.M,time,1-224
rūpūpapattiyā,rūpa+upapattin-DAT.SG.F,form-attainment,1-224
maggaṃ,magga-ACC.SG.M,way,1-224
bhāveti,bhāveti,cultivates,1-224
ajjhattaṃ,ajjhatta-ADV,internally,1-224
arūpasaññī,arūpasaññī,form-unaware,1-224
bahiddhā,bahiddhā-ADV,externally,1-224
rūpāni,rūpa-NOM.PL.M,forms,1-224
passati,passati,sees,1-224
parittāni,parittā-NOM.PL.M,limited,1-224
suvaṇṇadubbaṇṇāni,suvaṇṇadubbaṇṇāni,beautiful-and-ugly,1-224
tāni,tad-NOM.PL.M,these,1-224
abhibhuyya,abhibhuyya-ADV,mastering,1-224
jānāmi,jānāmi,know,1-224
passāmīti,passāmīti,see,1-224
vitakkavicārānaṃ,vitakka+vicāra-GEN.PL.M,applied-examination,1-224
vūpasamā…pe…,vūpasama-NOM.SG.M,cessation,1-224
dutiyaṃ,dutiya-ACC.SG.M,second,1-224
tatiyaṃ,tatiya-ACC.SG.M,third,1-224
catutthaṃ,catuttha-ACC.SG.M,fourth,1-224
paṭhamaṃ,paṭhamaṃ,first,1-224
pañcamaṃ,pañcamaṃ,fifth,1-224
jhānaṃ,jhāna-ACC.SG.M,Jhāna,1-224
upasampajja,upasampajja-ADV,entering,1-224
viharati,viharati,abides,1-224
tasmiṃ,tad-LOC.SG.M,in-that,1-224
samaye,samaya-LOC.SG.M,time,1-224
phasso,phassa-NOM.SG.M,contact,1-224
hoti…pe…,hoti…pe…,is,1-224
avikkhepo,avikkhepa-NOM.SG.M,non-distraction,1-224
hoti…pe…,hoti…pe…,is,1-224
ime,idam-NOM.PL.M,these,1-224
dhammā,dhamma-NOM.PL.M,states,1-224
kusalā,kusala-NOM.PL.M,wholesome,1-224
aṭṭhakkhattukaṃ,aṭṭhakkhattukaṃ,eightfold,1-224
Katame,katama-NOM.PL.M,which,1-225
dhammā,dhamma-NOM.PL.M,states,1-225
kusalā,kusala-NOM.PL.M,wholesome,1-225
Yasmiṃ,ya-LOC.SG.M,when,1-225
samaye,samaya-LOC.SG.M,time,1-225
rūpūpapattiyā,rūpa+upapattin-DAT.SG.F,form-attainment,1-225
maggaṃ,magga-ACC.SG.M,way,1-225
bhāveti,bhāveti,cultivates,1-225
ajjhattaṃ,ajjhatta-ADV,internally,1-225
arūpasaññī,arūpasaññī,form-unaware,1-225
bahiddhā,bahiddhā-ADV,externally,1-225
rūpāni,rūpa-NOM.PL.M,forms,1-225
passati,passati,sees,1-225
appamāṇāni,appamāṇāni,infinite,1-225
tāni,tad-NOM.PL.M,these,1-225
abhibhuyya,abhibhuyya-ADV,mastering,1-225
jānāmi,jānāmi,know,1-225
passāmīti,passāmīti,see,1-225
vivicceva,vivica-ADV,aloof,1-225
kāmehi…pe…,kāma-ABL.PL.M,desires,1-225
paṭhamaṃ,paṭhamaṃ,first,1-225
jhānaṃ,jhāna-ACC.SG.M,Jhāna,1-225
upasampajja,upasampajja-ADV,entering,1-225
viharati,viharati,abides,1-225
tasmiṃ,tad-LOC.SG.M,in-that,1-225
samaye,samaya-LOC.SG.M,time,1-225
phasso,phassa-NOM.SG.M,contact,1-225
hoti…pe…,hoti…pe…,is,1-225
avikkhepo,avikkhepa-NOM.SG.M,non-distraction,1-225
hoti…pe…,hoti…pe…,is,1-225
ime,idam-NOM.PL.M,these,1-225
dhammā,dhamma-NOM.PL.M,states,1-225
kusalā,kusala-NOM.PL.M,wholesome,1-225
Katame,katama-NOM.PL.M,which,1-226
dhammā,dhamma-NOM.PL.M,states,1-226
kusalā,kusala-NOM.PL.M,wholesome,1-226
Yasmiṃ,ya-LOC.SG.M,when,1-226
samaye,samaya-LOC.SG.M,time,1-226
rūpūpapattiyā,rūpa+upapattin-DAT.SG.F,form-attainment,1-226
maggaṃ,magga-ACC.SG.M,way,1-226
bhāveti,bhāveti,cultivates,1-226
ajjhattaṃ,ajjhatta-ADV,internally,1-226
arūpasaññī,arūpasaññī,form-unaware,1-226
bahiddhā,bahiddhā-ADV,externally,1-226
rūpāni,rūpa-NOM.PL.M,forms,1-226
passati,passati,sees,1-226
appamāṇāni,appamāṇāni,infinite,1-226
tāni,tad-NOM.PL.M,these,1-226
abhibhuyya,abhibhuyya-ADV,mastering,1-226
jānāmi,jānāmi,know,1-226
passāmīti,passāmīti,see,1-226
vitakkavicārānaṃ,vitakka+vicāra-GEN.PL.M,applied-examination,1-226
vūpasamā…pe…,vūpasama-NOM.SG.M,cessation,1-226
dutiyaṃ,dutiya-ACC.SG.M,second,1-226
tatiyaṃ,tatiya-ACC.SG.M,third,1-226
catutthaṃ,catuttha-ACC.SG.M,fourth,1-226
paṭhamaṃ,paṭhamaṃ,first,1-226
pañcamaṃ,pañcamaṃ,fifth,1-226
jhānaṃ,jhāna-ACC.SG.M,Jhāna,1-226
upasampajja,upasampajja-ADV,entering,1-226
viharati,viharati,abides,1-226
tasmiṃ,tad-LOC.SG.M,in-that,1-226
samaye,samaya-LOC.SG.M,time,1-226
phasso,phassa-NOM.SG.M,contact,1-226
hoti…pe…,hoti…pe…,is,1-226
avikkhepo,avikkhepa-NOM.SG.M,non-distraction,1-226
hoti…pe…,hoti…pe…,is,1-226
ime,idam-NOM.PL.M,these,1-226
dhammā,dhamma-NOM.PL.M,states,1-226
kusalā,kusala-NOM.PL.M,wholesome,1-226
Katame,katama-NOM.PL.M,which,1-227
dhammā,dhamma-NOM.PL.M,states,1-227
kusalā,kusala-NOM.PL.M,wholesome,1-227
Yasmiṃ,ya-LOC.SG.M,when,1-227
samaye,samaya-LOC.SG.M,time,1-227
rūpūpapattiyā,rūpa+upapattin-DAT.SG.F,form-attainment,1-227
maggaṃ,magga-ACC.SG.M,way,1-227
bhāveti,bhāveti,cultivates,1-227
ajjhattaṃ,ajjhatta-ADV,internally,1-227
arūpasaññī,arūpasaññī,form-unaware,1-227
bahiddhā,bahiddhā-ADV,externally,1-227
rūpāni,rūpa-NOM.PL.M,forms,1-227
passati,passati,sees,1-227
appamāṇāni,appamāṇāni,infinite,1-227
tāni,tad-NOM.PL.M,these,1-227
abhibhuyya,abhibhuyya-ADV,mastering,1-227
jānāmi,jānāmi,know,1-227
passāmīti,passāmīti,see,1-227
vivicceva,vivica-ADV,aloof,1-227
kāmehi…pe…,kāma-ABL.PL.M,desires,1-227
paṭhamaṃ,paṭhamaṃ,first,1-227
jhānaṃ,jhāna-ACC.SG.M,Jhāna,1-227
upasampajja,upasampajja-ADV,entering,1-227
viharati,viharati,abides,1-227
dukkhapaṭipadaṃ,dukkhapaṭipadaṃ,painful-progress,1-227
dandhābhiññaṃ,dandhābhiññaṃ,sluggish-intuition,1-227
tasmiṃ,tad-LOC.SG.M,in-that,1-227
samaye,samaya-LOC.SG.M,time,1-227
phasso,phassa-NOM.SG.M,contact,1-227
hoti…pe…,hoti…pe…,is,1-227
avikkhepo,avikkhepa-NOM.SG.M,non-distraction,1-227
hoti…pe…,hoti…pe…,is,1-227
ime,idam-NOM.PL.M,these,1-227
dhammā,dhamma-NOM.PL.M,states,1-227
kusalā,kusala-NOM.PL.M,wholesome,1-227
Katame,katama-NOM.PL.M,which,1-232
dhammā,dhamma-NOM.PL.M,states,1-232
kusalā,kusala-NOM.PL.M,wholesome,1-232
Yasmiṃ,ya-LOC.SG.M,when,1-232
samaye,samaya-LOC.SG.M,time,1-232
rūpūpapattiyā,rūpa+upapattin-DAT.SG.F,form-attainment,1-232
maggaṃ,magga-ACC.SG.M,way,1-232
bhāveti,bhāveti,cultivates,1-232
ajjhattaṃ,ajjhatta-ADV,internally,1-232
arūpasaññī,arūpasaññī,form-unaware,1-232
bahiddhā,bahiddhā-ADV,externally,1-232
rūpāni,rūpa-NOM.PL.M,forms,1-232
passati,passati,sees,1-232
appamāṇāni,appamāṇāni,infinite,1-232
tāni,tad-NOM.PL.M,these,1-232
abhibhuyya,abhibhuyya-ADV,mastering,1-232
jānāmi,jānāmi,know,1-232
passāmīti,passāmīti,see,1-232
vivicceva,vivica-ADV,aloof,1-232
kāmehi…pe…,kāma-ABL.PL.M,desires,1-232
paṭhamaṃ,paṭhamaṃ,first,1-232
jhānaṃ,jhāna-ACC.SG.M,Jhāna,1-232
upasampajja,upasampajja-ADV,entering,1-232
viharati,viharati,abides,1-232
parittaṃ,parittā-ACC.SG.M,limited,1-232
appamāṇārammaṇaṃ,appamāṇārammaṇaṃ,infinite-object,1-232
tasmiṃ,tad-LOC.SG.M,in-that,1-232
samaye,samaya-LOC.SG.M,time,1-232
phasso,phassa-NOM.SG.M,contact,1-232
hoti…pe…,hoti…pe…,is,1-232
avikkhepo,avikkhepa-NOM.SG.M,non-distraction,1-232
hoti…pe…,hoti…pe…,is,1-232
ime,idam-NOM.PL.M,these,1-232
dhammā,dhamma-NOM.PL.M,states,1-232
kusalā,kusala-NOM.PL.M,wholesome,1-232
Katame,katama-NOM.PL.M,which,1-235
dhammā,dhamma-NOM.PL.M,states,1-235
kusalā,kusala-NOM.PL.M,wholesome,1-235
Yasmiṃ,ya-LOC.SG.M,when,1-235
samaye,samaya-LOC.SG.M,time,1-235
rūpūpapattiyā,rūpa+upapattin-DAT.SG.F,form-attainment,1-235
maggaṃ,magga-ACC.SG.M,way,1-235
bhāveti,bhāveti,cultivates,1-235
ajjhattaṃ,ajjhatta-ADV,internally,1-235
arūpasaññī,arūpasaññī,form-unaware,1-235
bahiddhā,bahiddhā-ADV,externally,1-235
rūpāni,rūpa-NOM.PL.M,forms,1-235
passati,passati,sees,1-235
appamāṇāni,appamāṇāni,infinite,1-235
tāni,tad-NOM.PL.M,these,1-235
abhibhuyya,abhibhuyya-ADV,mastering,1-235
jānāmi,jānāmi,know,1-235
passāmīti,passāmīti,see,1-235
vivicceva,vivica-ADV,aloof,1-235
kāmehi…pe…,kāma-ABL.PL.M,desires,1-235
paṭhamaṃ,paṭhamaṃ,first,1-235
jhānaṃ,jhāna-ACC.SG.M,Jhāna,1-235
upasampajja,upasampajja-ADV,entering,1-235
viharati,viharati,abides,1-235
dukkhapaṭipadaṃ,dukkhapaṭipadaṃ,painful-progress,1-235
dandhābhiññaṃ,dandhābhiññaṃ,sluggish-intuition,1-235
parittaṃ,parittā-ACC.SG.M,limited,1-235
appamāṇārammaṇaṃ,appamāṇārammaṇaṃ,infinite-object,1-235
tasmiṃ,tad-LOC.SG.M,in-that,1-235
samaye,samaya-LOC.SG.M,time,1-235
phasso,phassa-NOM.SG.M,contact,1-235
hoti…pe…,hoti…pe…,is,1-235
avikkhepo,avikkhepa-NOM.SG.M,non-distraction,1-235
hoti…pe…,hoti…pe…,is,1-235
ime,idam-NOM.PL.M,these,1-235
dhammā,dhamma-NOM.PL.M,states,1-235
kusalā,kusala-NOM.PL.M,wholesome,1-235
Katame,katama-NOM.PL.M,which,1-243
dhammā,dhamma-NOM.PL.M,states,1-243
kusalā,kusala-NOM.PL.M,wholesome,1-243
Yasmiṃ,ya-LOC.SG.M,when,1-243
samaye,samaya-LOC.SG.M,time,1-243
rūpūpapattiyā,rūpa+upapattin-DAT.SG.F,form-attainment,1-243
maggaṃ,magga-ACC.SG.M,way,1-243
bhāveti,bhāveti,cultivates,1-243
ajjhattaṃ,ajjhatta-ADV,internally,1-243
arūpasaññī,arūpasaññī,form-unaware,1-243
bahiddhā,bahiddhā-ADV,externally,1-243
rūpāni,rūpa-NOM.PL.M,forms,1-243
passati,passati,sees,1-243
appamāṇāni,appamāṇāni,infinite,1-243
tāni,tad-NOM.PL.M,these,1-243
abhibhuyya,abhibhuyya-ADV,mastering,1-243
jānāmi,jānāmi,know,1-243
passāmīti,passāmīti,see,1-243
vitakkavicārānaṃ,vitakka+vicāra-GEN.PL.M,applied-examination,1-243
vūpasamā…pe…,vūpasama-NOM.SG.M,cessation,1-243
dutiyaṃ,dutiya-ACC.SG.M,second,1-243
tatiyaṃ,tatiya-ACC.SG.M,third,1-243
catutthaṃ,catuttha-ACC.SG.M,fourth,1-243
paṭhamaṃ,paṭhamaṃ,first,1-243
pañcamaṃ,pañcamaṃ,fifth,1-243
jhānaṃ,jhāna-ACC.SG.M,Jhāna,1-243
upasampajja,upasampajja-ADV,entering,1-243
viharati,viharati,abides,1-243
dukkhapaṭipadaṃ,dukkhapaṭipadaṃ,painful-progress,1-243
dandhābhiññaṃ,dandhābhiññaṃ,sluggish-intuition,1-243
parittaṃ,parittā-ACC.SG.M,limited,1-243
dukkhapaṭipadaṃ,dukkhapaṭipadaṃ,painful-progress,1-243
dandhābhiññaṃ,dandhābhiññaṃ,sluggish-intuition,1-243
appamāṇaṃ,appamāṇaṃ,infinite,1-243
dukkhapaṭipadaṃ,dukkhapaṭipadaṃ,painful-progress,1-243
khippābhiññaṃ,khippābhiññaṃ,quick-intuition,1-243
parittaṃ,parittā-ACC.SG.M,limited,1-243
dukkhapaṭipadaṃ,dukkhapaṭipadaṃ,painful-progress,1-243
khippābhiññaṃ,khippābhiññaṃ,quick-intuition,1-243
appamāṇaṃ,appamāṇaṃ,infinite,1-243
sukhapaṭipadaṃ,sukhapaṭipadaṃ,easy-progress,1-243
dandhābhiññaṃ,dandhābhiññaṃ,sluggish-intuition,1-243
parittaṃ,parittā-ACC.SG.M,limited,1-243
sukhapaṭipadaṃ,sukhapaṭipadaṃ,easy-progress,1-243
dandhābhiññaṃ,dandhābhiññaṃ,sluggish-intuition,1-243
appamāṇaṃ,appamāṇaṃ,infinite,1-243
sukhapaṭipadaṃ,sukhapaṭipadaṃ,easy-progress,1-243
khippābhiññaṃ,khippābhiññaṃ,quick-intuition,1-243
parittaṃ,parittā-ACC.SG.M,limited,1-243
sukhapaṭipadaṃ,sukhapaṭipadaṃ,easy-progress,1-243
khippābhiññaṃ,khippābhiññaṃ,quick-intuition,1-243
appamāṇaṃ,appamāṇaṃ,infinite,1-243
appamāṇārammaṇaṃ,appamāṇārammaṇaṃ,infinite-object,1-243
tasmiṃ,tad-LOC.SG.M,in-that,1-243
samaye,samaya-LOC.SG.M,time,1-243
phasso,phassa-NOM.SG.M,contact,1-243
hoti…pe…,hoti…pe…,is,1-243
avikkhepo,avikkhepa-NOM.SG.M,non-distraction,1-243
hoti…pe…,hoti…pe…,is,1-243
ime,idam-NOM.PL.M,these,1-243
dhammā,dhamma-NOM.PL.M,states,1-243
kusalā,kusala-NOM.PL.M,wholesome,1-243
aṭṭhakkhattukaṃ,aṭṭhakkhattukaṃ,eightfold,1-243
Katame,katama-NOM.PL.M,which,1-244
dhammā,dhamma-NOM.PL.M,states,1-244
kusalā,kusala-NOM.PL.M,wholesome,1-244
Yasmiṃ,ya-LOC.SG.M,when,1-244
samaye,samaya-LOC.SG.M,time,1-244
rūpūpapattiyā,rūpa+upapattin-DAT.SG.F,form-attainment,1-244
maggaṃ,magga-ACC.SG.M,way,1-244
bhāveti,bhāveti,cultivates,1-244
ajjhattaṃ,ajjhatta-ADV,internally,1-244
arūpasaññī,arūpasaññī,form-unaware,1-244
bahiddhā,bahiddhā-ADV,externally,1-244
rūpāni,rūpa-NOM.PL.M,forms,1-244
passati,passati,sees,1-244
appamāṇāni,appamāṇāni,infinite,1-244
suvaṇṇadubbaṇṇāni,suvaṇṇadubbaṇṇāni,beautiful-and-ugly,1-244
tāni,tad-NOM.PL.M,these,1-244
abhibhuyya,abhibhuyya-ADV,mastering,1-244
jānāmi,jānāmi,know,1-244
passāmīti,passāmīti,see,1-244
vivicceva,vivica-ADV,aloof,1-244
kāmehi…pe…,kāma-ABL.PL.M,desires,1-244
paṭhamaṃ,paṭhamaṃ,first,1-244
jhānaṃ,jhāna-ACC.SG.M,Jhāna,1-244
upasampajja,upasampajja-ADV,entering,1-244
viharati,viharati,abides,1-244
tasmiṃ,tad-LOC.SG.M,in-that,1-244
samaye,samaya-LOC.SG.M,time,1-244
phasso,phassa-NOM.SG.M,contact,1-244
hoti…pe…,hoti…pe…,is,1-244
avikkhepo,avikkhepa-NOM.SG.M,non-distraction,1-244
hoti…pe…,hoti…pe…,is,1-244
ime,idam-NOM.PL.M,these,1-244
dhammā,dhamma-NOM.PL.M,states,1-244
kusalā,kusala-NOM.PL.M,wholesome,1-244
Katame,katama-NOM.PL.M,which,1-245
dhammā,dhamma-NOM.PL.M,states,1-245
kusalā,kusala-NOM.PL.M,wholesome,1-245
